Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A02002_001,SE_A02002_002,SE_A02002_003,SE_A02002_004,SE_A02002_005,SE_A02002_006,SE_A02002_007,SE_A02002_008,SE_A02002_009,SE_A02002_010,SE_A02002_011,SE_A02002_012,SE_A02002_013,SE_A02002_014,SE_A02002_015,SE_A02002_016,SE_A02002_017,SE_A02002_018,SE_A02002_019,SE_A02002_020,SE_A02002_021,SE_A02002_022,SE_A02002_023,SE_A02002_024,SE_A02002_025,SE_A02002_026,SE_A02002_027
"1828340","32000US1828340","Kendallville","Kendallville, IN Micro Area; Indiana","in","320","00","ACSSF","0010984",,,,,"18",,,,,,,,,,,,,,"28340",,,,,,,,,,,,,,,,,,,,,,,,,,,,47506,23872,1643,1624,1853,1084,2064,2908,2916,3200,3317,2158,826,279,23634,1487,1543,1748,1006,1934,2757,2837,3067,3285,2287,1108,575
"1829020","32000US1829020","Kokomo","Kokomo, IN Metro Area; Indiana","in","320","00","ACSSF","0010985",,,,,"18",,,,,,,,,,,,,,"29020",,,,,,,,,,,,,,,,,,,,,,,,,,,,82331,39867,2629,2538,2747,1591,3408,4793,4423,5391,5540,4029,2026,752,42464,2344,2379,2764,1658,3290,4920,4863,5294,6069,4852,2683,1348
"1829200","32000US1829200","Lafayette-West Lafayette","Lafayette-West Lafayette, IN Metro Area; Indiana","in","320","00","ACSSF","0010986",,,,,"18",,,,,,,,,,,,,,"29200",,,,,,,,,,,,,,,,,,,,,,,,,,,,228541,116324,6828,6612,6868,4105,27360,16227,12428,11795,11636,7687,3691,1087,112217,6571,6526,6497,3909,21703,14917,12174,11799,12242,8830,4562,2487
"1830900","32000US1830900","Logansport","Logansport, IN Micro Area; Indiana","in","320","00","ACSSF","0010987",,,,,"18",,,,,,,,,,,,,,"30900",,,,,,,,,,,,,,,,,,,,,,,,,,,,37880,19019,1217,1149,1337,878,1757,2146,2411,2577,2645,1802,804,296,18861,1120,954,1394,764,1504,2045,2284,2458,2646,1907,1171,614
"1831140","32000US1831140","Louisville/Jefferson County","Louisville/Jefferson County, KY-IN Metro Area (part); Indiana","in","320","00","ACSSF","0010988",,,,,"18",,,,,,,,,,,,,,"31140",,,,,,,,,,,,,,,,,,,,,,,,,,,,261615,127926,8067,7455,9295,5239,10563,16752,16810,17604,17967,11612,5259,1303,133689,7685,8134,8447,5150,10350,16598,17189,17803,18898,13879,6542,3014
"1831500","32000US1831500","Madison","Madison, IN Micro Area; Indiana","in","320","00","ACSSF","0010989",,,,,"18",,,,,,,,,,,,,,"31500",,,,,,,,,,,,,,,,,,,,,,,,,,,,32201,15332,1047,880,840,571,1535,1797,1859,2060,2255,1590,678,220,16869,978,795,895,628,1721,2100,1944,2272,2434,1732,996,374
"1831980","32000US1831980","Marion","Marion, IN Micro Area; Indiana","in","320","00","ACSSF","0010990",,,,,"18",,,,,,,,,,,,,,"31980",,,,,,,,,,,,,,,,,,,,,,,,,,,,66452,31695,1852,1982,1887,1223,3843,3450,3363,4208,4486,3210,1594,597,34757,1845,1796,2053,1169,4745,3666,3518,4120,4840,3636,2297,1072
"1833140","32000US1833140","Michigan City-La Porte","Michigan City-La Porte, IN Metro Area; Indiana","in","320","00","ACSSF","0010991",,,,,"18",,,,,,,,,,,,,,"33140",,,,,,,,,,,,,,,,,,,,,,,,,,,,110154,56741,3301,3202,3448,2099,5123,8239,7427,7614,7795,5461,2387,645,53413,3215,3056,3397,2062,4029,6112,6149,7029,7758,6021,3361,1224
"1834620","32000US1834620","Muncie","Muncie, IN Metro Area; Indiana","in","320","00","ACSSF","0010992",,,,,"18",,,,,,,,,,,,,,"34620",,,,,,,,,,,,,,,,,,,,,,,,,,,,115020,55549,2935,2927,3069,2145,10887,6410,5646,6609,6591,4879,2658,793,59471,2836,2974,2628,1801,11778,6577,5835,6820,7168,5922,3383,1749
"1835220","32000US1835220","New Castle","New Castle, IN Micro Area; Indiana","in","320","00","ACSSF","0010993",,,,,"18",,,,,,,,,,,,,,"35220",,,,,,,,,,,,,,,,,,,,,,,,,,,,48255,25389,1266,1340,1621,979,2334,3437,3247,3583,3552,2466,1227,337,22866,1132,1479,1190,870,1682,2469,2652,3095,3336,2708,1623,630
"1835860","32000US1835860","North Vernon","North Vernon, IN Micro Area; Indiana","in","320","00","ACSSF","0010994",,,,,"18",,,,,,,,,,,,,,"35860",,,,,,,,,,,,,,,,,,,,,,,,,,,,27710,13964,902,821,958,558,1202,1605,1710,2183,2010,1287,545,183,13746,832,874,854,619,1128,1575,1584,2013,1870,1401,852,144
"1837940","32000US1837940","Peru","Peru, IN Micro Area; Indiana","in","320","00","ACSSF","0010995",,,,,"18",,,,,,,,,,,,,,"37940",,,,,,,,,,,,,,,,,,,,,,,,,,,,35815,19028,982,1222,1009,730,1747,2787,2600,2699,2379,1791,832,250,16787,895,944,1233,662,1436,1879,1953,2159,2301,1860,1019,446
"1838500","32000US1838500","Plymouth","Plymouth, IN Micro Area; Indiana","in","320","00","ACSSF","0010996",,,,,"18",,,,,,,,,,,,,,"38500",,,,,,,,,,,,,,,,,,,,,,,,,,,,46461,23189,1622,1918,1541,1061,2071,2557,2660,3062,3090,2176,1029,402,23272,1325,1436,1733,1143,1876,2471,2720,2973,3174,2275,1386,760
"1839980","32000US1839980","Richmond","Richmond, IN Micro Area; Indiana","in","320","00","ACSSF","0010997",,,,,"18",,,,,,,,,,,,,,"39980",,,,,,,,,,,,,,,,,,,,,,,,,,,,66342,32240,1951,2185,1981,1412,3119,3813,3769,4236,4527,3110,1415,722,34102,1907,1796,2259,1185,2997,3795,3866,4370,4707,3738,2401,1081
"1842500","32000US1842500","Scottsburg","Scottsburg, IN Micro Area; Indiana","in","320","00","ACSSF","0010998",,,,,"18",,,,,,,,,,,,,,"42500",,,,,,,,,,,,,,,,,,,,,,,,,,,,23759,11681,764,568,802,480,1123,1385,1400,1823,1585,1147,404,200,12078,660,785,819,440,870,1421,1467,1672,1748,1304,541,351
"1842980","32000US1842980","Seymour","Seymour, IN Micro Area; Indiana","in","320","00","ACSSF","0010999",,,,,"18",,,,,,,,,,,,,,"42980",,,,,,,,,,,,,,,,,,,,,,,,,,,,44025,21842,1586,1455,1571,956,1714,2723,3065,2875,2795,1898,846,358,22183,1309,1583,1410,911,1558,2882,2807,2895,2952,2113,1112,651
"1843780","32000US1843780","South Bend-Mishawaka","South Bend-Mishawaka, IN-MI Metro Area (part); Indiana","in","320","00","ACSSF","0011000",,,,,"18",,,,,,,,,,,,,,"43780",,,,,,,,,,,,,,,,,,,,,,,,,,,,270216,131381,8757,8612,9585,5816,14365,17852,15672,15783,16760,11177,4946,2056,138835,8623,8717,8633,5288,15649,17857,16133,16718,17787,12543,6475,4412
"1845460","32000US1845460","Terre Haute","Terre Haute, IN Metro Area; Indiana","in","320","00","ACSSF","0011001",,,,,"18",,,,,,,,,,,,,,"45460",,,,,,,,,,,,,,,,,,,,,,,,,,,,186908,94510,5509,5491,5731,3631,11526,12800,11575,12295,12156,8705,3991,1100,92398,5233,4979,5444,3201,10844,10615,10528,11316,12367,9626,5378,2867
"1847180","32000US1847180","Vincennes","Vincennes, IN Micro Area; Indiana","in","320","00","ACSSF","0011002",,,,,"18",,,,,,,,,,,,,,"47180",,,,,,,,,,,,,,,,,,,,,,,,,,,,37065,18817,1141,1422,857,722,2761,2287,2114,2291,2477,1672,893,180,18248,1043,1258,793,709,1849,2081,2014,2154,2598,1959,1357,433
"1847340","32000US1847340","Wabash","Wabash, IN Micro Area; Indiana","in","320","00","ACSSF","0011003",,,,,"18",,,,,,,,,,,,,,"47340",,,,,,,,,,,,,,,,,,,,,,,,,,,,31389,15334,802,747,1069,682,1643,1674,1727,1989,2243,1623,799,336,16055,789,774,1037,607,1596,1656,1751,1967,2235,1775,1247,621
"1847700","32000US1847700","Warsaw","Warsaw, IN Micro Area; Indiana","in","320","00","ACSSF","0011004",,,,,"18",,,,,,,,,,,,,,"47700",,,,,,,,,,,,,,,,,,,,,,,,,,,,79035,39472,2585,2785,2737,1671,3625,5281,4663,4852,5428,3635,1819,391,39563,2538,2573,2580,1604,3511,4981,4418,5002,5374,3893,2271,818
"1847780","32000US1847780","Washington","Washington, IN Micro Area; Indiana","in","320","00","ACSSF","0011005",,,,,"18",,,,,,,,,,,,,,"47780",,,,,,,,,,,,,,,,,,,,,,,,,,,,33120,16687,1373,1466,1409,801,1450,2196,1853,1855,2019,1411,623,231,16433,1227,1493,1147,783,1406,2008,1807,1822,1976,1463,864,437
"1911180","32000US1911180","Ames","Ames, IA Metro Area; Iowa","ia","320","00","ACSSF","0010368",,,,,"19",,,,,,,,,,,,,,"11180",,,,,,,,,,,,,,,,,,,,,,,,,,,,123311,63825,3030,3290,2981,1936,17967,8636,6494,5797,6412,4358,2059,865,59486,2941,3262,2695,1693,14158,7419,6040,5820,6638,4647,2680,1493
"1915460","32000US1915460","Burlington","Burlington, IA-IL Micro Area (part); Iowa","ia","320","00","ACSSF","0010369",,,,,"19",,,,,,,,,,,,,,"15460",,,,,,,,,,,,,,,,,,,,,,,,,,,,39386,19149,1166,1268,1361,709,1521,2193,2180,2466,2775,2114,958,438,20237,1131,1080,1422,792,1507,2136,2343,2496,2859,2253,1463,755
"1916140","32000US1916140","Carroll","Carroll, IA Micro Area; Iowa","ia","320","00","ACSSF","0010370",,,,,"19",,,,,,,,,,,,,,"16140",,,,,,,,,,,,,,,,,,,,,,,,,,,,20281,10005,691,760,690,474,785,1046,1128,1227,1483,935,506,280,10276,615,723,621,394,766,1032,1135,1232,1479,1014,708,557
"1916300","32000US1916300","Cedar Rapids","Cedar Rapids, IA Metro Area; Iowa","ia","320","00","ACSSF","0010371",,,,,"19",,,,,,,,,,,,,,"16300",,,,,,,,,,,,,,,,,,,,,,,,,,,,270056,133800,8545,8770,9195,5690,12126,18010,17328,17560,17285,11480,5571,2240,136256,8174,8348,8993,5338,11896,17378,16986,17278,17610,12829,7373,4053
"1917540","32000US1917540","Clinton","Clinton, IA Micro Area; Iowa","ia","320","00","ACSSF","0010372",,,,,"19",,,,,,,,,,,,,,"17540",,,,,,,,,,,,,,,,,,,,,,,,,,,,46909,22958,1316,1241,1886,928,1761,2532,2675,2990,3511,2379,1261,478,23951,1492,1146,1776,904,1809,2612,2661,3071,3541,2516,1549,874
"1919340","32000US1919340","Davenport-Moline-Rock Island","Davenport-Moline-Rock Island, IA-IL Metro Area (part); Iowa","ia","320","00","ACSSF","0010373",,,,,"19",,,,,,,,,,,,,,"19340",,,,,,,,,,,,,,,,,,,,,,,,,,,,172446,84605,5609,6124,5590,3493,7366,11259,11002,10888,11172,7549,3374,1179,87841,5486,5651,5851,3343,7164,11534,10956,11020,11746,8227,4365,2498
"1919780","32000US1919780","Des Moines-West Des Moines","Des Moines-West Des Moines, IA Metro Area; Iowa","ia","320","00","ACSSF","0010374",,,,,"19",,,,,,,,,,,,,,"19780",,,,,,,,,,,,,,,,,,,,,,,,,,,,680439,336082,24442,24896,24108,14022,28484,50279,47010,43749,39165,25072,11167,3688,344357,23218,23640,23454,13476,28316,49816,46066,43291,41565,28612,15436,7467
"1920220","32000US1920220","Dubuque","Dubuque, IA Metro Area; Iowa","ia","320","00","ACSSF","0010375",,,,,"19",,,,,,,,,,,,,,"20220",,,,,,,,,,,,,,,,,,,,,,,,,,,,96982,47818,3158,2986,3190,1964,5085,6330,5286,5979,6587,4294,2251,708,49164,2960,3208,2856,1881,4840,5901,5289,5925,6779,4688,3127,1710
"1921840","32000US1921840","Fairfield","Fairfield, IA Micro Area; Iowa","ia","320","00","ACSSF","0010376",,,,,"19",,,,,,,,,,,,,,"21840",,,,,,,,,,,,,,,,,,,,,,,,,,,,18148,8889,423,298,399,269,749,1238,1337,1022,1361,1233,446,114,9259,376,422,425,255,896,1484,974,975,1330,1344,445,333
"1922700","32000US1922700","Fort Dodge","Fort Dodge, IA Micro Area; Iowa","ia","320","00","ACSSF","0010377",,,,,"19",,,,,,,,,,,,,,"22700",,,,,,,,,,,,,,,,,,,,,,,,,,,,36545,18874,1025,1308,923,712,2473,2529,2201,2102,2692,1695,854,360,17671,1100,1016,1022,662,1650,1956,1811,2108,2668,1900,1089,689
"1922800","32000US1922800","Fort Madison-Keokuk","Fort Madison-Keokuk, IA-IL-MO Micro Area (part); Iowa","ia","320","00","ACSSF","0010378",,,,,"19",,,,,,,,,,,,,,"22800",,,,,,,,,,,,,,,,,,,,,,,,,,,,34227,17263,1026,1041,1086,680,1333,2079,2044,2291,2653,1959,798,273,16964,1025,1030,958,602,1201,1832,1808,2144,2589,2105,1013,657
"1926980","32000US1926980","Iowa City","Iowa City, IA Metro Area; Iowa","ia","320","00","ACSSF","0010379",,,,,"19",,,,,,,,,,,,,,"26980",,,,,,,,,,,,,,,,,,,,,,,,,,,,170677,84576,5210,4891,4952,2734,16119,13341,10504,8771,8556,6071,2460,967,86101,5125,4959,4716,2698,16875,12385,9861,8759,9270,6413,3077,1963
"1932260","32000US1932260","Marshalltown","Marshalltown, IA Micro Area; Iowa","ia","320","00","ACSSF","0010380",,,,,"19",,,,,,,,,,,,,,"32260",,,,,,,,,,,,,,,,,,,,,,,,,,,,39964,20308,1399,1495,1560,820,1905,2420,2312,2477,2702,1854,959,405,19656,1260,1369,1379,782,1498,2283,2163,2304,2767,1926,1363,562
"1932380","32000US1932380","Mason City","Mason City, IA Micro Area; Iowa","ia","320","00","ACSSF","0010381",,,,,"19",,,,,,,,,,,,,,"32380",,,,,,,,,,,,,,,,,,,,,,,,,,,,50279,24660,1362,1315,1691,949,2105,3040,2741,2965,3909,2667,1437,479,25619,1356,1298,1555,848,1957,2830,2555,3251,4006,2959,1737,1267
"1934700","32000US1934700","Muscatine","Muscatine, IA Micro Area; Iowa","ia","320","00","ACSSF","0010382",,,,,"19",,,,,,,,,,,,,,"34700",,,,,,,,,,,,,,,,,,,,,,,,,,,,42889,21323,1386,1717,1387,870,1870,2738,2595,2690,2966,1933,769,402,21566,1344,1438,1573,985,1684,2675,2562,2714,2787,2079,1117,608
"1936540","32000US1936540","Omaha-Council Bluffs","Omaha-Council Bluffs, NE-IA Metro Area (part); Iowa","ia","320","00","ACSSF","0010383",,,,,"19",,,,,,,,,,,,,,"36540",,,,,,,,,,,,,,,,,,,,,,,,,,,,122516,60582,3687,4393,4255,2474,5372,6907,7478,7796,8716,5860,2649,995,61934,3630,3805,4105,2477,4911,7015,7184,7956,9070,6372,3430,1979
"1936820","32000US1936820","Oskaloosa","Oskaloosa, IA Micro Area; Iowa","ia","320","00","ACSSF","0010384",,,,,"19",,,,,,,,,,,,,,"36820",,,,,,,,,,,,,,,,,,,,,,,,,,,,22164,11148,784,757,808,476,994,1364,1309,1330,1527,1051,572,176,11016,687,812,596,396,910,1289,1245,1324,1551,1117,630,459
"1936900","32000US1936900","Ottumwa","Ottumwa, IA Micro Area; Iowa","ia","320","00","ACSSF","0010385",,,,,"19",,,,,,,,,,,,,,"36900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35141,17401,1190,1087,1104,668,1739,2144,2091,2280,2362,1587,841,308,17740,1045,1003,1210,680,1464,2179,2073,2093,2629,1711,1173,480
"1937800","32000US1937800","Pella","Pella, IA Micro Area; Iowa","ia","320","00","ACSSF","0010386",,,,,"19",,,,,,,,,,,,,,"37800",,,,,,,,,,,,,,,,,,,,,,,,,,,,33172,16498,928,1104,1170,734,1836,1867,1952,2064,2272,1522,774,275,16674,941,1010,1185,672,1612,1817,1889,2129,2185,1664,963,607
"1943580","32000US1943580","Sioux City","Sioux City, IA-NE-SD Metro Area (part); Iowa","ia","320","00","ACSSF","0010387",,,,,"19",,,,,,,,,,,,,,"43580",,,,,,,,,,,,,,,,,,,,,,,,,,,,102586,50762,3743,3719,3952,2205,5182,6864,6233,6055,6244,4066,1865,634,51824,3643,3400,3988,2195,4741,6598,6268,6129,6356,4569,2560,1377
"1943980","32000US1943980","Spencer","Spencer, IA Micro Area; Iowa","ia","320","00","ACSSF","0010388",,,,,"19",,,,,,,,,,,,,,"43980",,,,,,,,,,,,,,,,,,,,,,,,,,,,16211,7998,576,516,474,291,604,928,896,1039,1198,819,403,254,8213,482,487,526,309,574,848,977,907,1250,897,580,376
"1944020","32000US1944020","Spirit Lake","Spirit Lake, IA Micro Area; Iowa","ia","320","00","ACSSF","0010389",,,,,"19",,,,,,,,,,,,,,"44020",,,,,,,,,,,,,,,,,,,,,,,,,,,,17127,8519,413,533,489,318,576,897,913,1029,1376,1176,603,196,8608,379,386,449,269,567,822,891,998,1448,1257,707,435
"1944740","32000US1944740","Storm Lake","Storm Lake, IA Micro Area; Iowa","ia","320","00","ACSSF","0010390",,,,,"19",,,,,,,,,,,,,,"44740",,,,,,,,,,,,,,,,,,,,,,,,,,,,20058,9999,736,791,590,479,1155,1315,1091,1118,1353,808,367,196,10059,761,714,702,421,1145,1204,1105,1040,1311,787,452,417
"1947940","32000US1947940","Waterloo-Cedar Falls","Waterloo-Cedar Falls, IA Metro Area; Iowa","ia","320","00","ACSSF","0010391",,,,,"19",,,,,,,,,,,,,,"47940",,,,,,,,,,,,,,,,,,,,,,,,,,,,169556,83487,5430,5405,5144,3051,11461,10968,9684,9282,10319,7565,3827,1351,86069,5094,4953,5066,2915,12263,10208,9571,9300,10919,8119,5033,2628
"2011860","32000US2011860","Atchison","Atchison, KS Micro Area; Kansas","ks","320","00","ACSSF","0008418",,,,,"20",,,,,,,,,,,,,,"11860",,,,,,,,,,,,,,,,,,,,,,,,,,,,16268,7844,429,557,617,353,1090,783,812,901,1071,744,287,200,8424,490,455,567,348,1227,994,770,927,1125,770,499,252
"2017700","32000US2017700","Coffeyville","Coffeyville, KS Micro Area; Kansas","ks","320","00","ACSSF","0008419",,,,,"20",,,,,,,,,,,,,,"17700",,,,,,,,,,,,,,,,,,,,,,,,,,,,32521,16205,1132,1185,1082,694,1605,1902,1772,1848,2271,1608,807,299,16316,914,1066,1111,536,1252,1885,1657,2046,2305,1801,1141,602
"2019980","32000US2019980","Dodge City","Dodge City, KS Micro Area; Kansas","ks","320","00","ACSSF","0008420",,,,,"20",,,,,,,,,,,,,,"19980",,,,,,,,,,,,,,,,,,,,,,,,,,,,34179,17756,1504,1561,1393,865,1949,2631,2137,2148,1908,924,516,220,16423,1581,1359,1344,738,1547,2155,1997,1981,1763,1008,632,318
"2021380","32000US2021380","Emporia","Emporia, KS Micro Area; Kansas","ks","320","00","ACSSF","0008421",,,,,"20",,,,,,,,,,,,,,"21380",,,,,,,,,,,,,,,,,,,,,,,,,,,,35888,17461,1053,1306,1131,609,2733,2169,1907,1922,2167,1508,720,236,18427,1030,989,1237,695,3382,1948,1903,1893,2267,1552,1099,432
"2023780","32000US2023780","Garden City","Garden City, KS Micro Area; Kansas","ks","320","00","ACSSF","0008422",,,,,"20",,,,,,,,,,,,,,"23780",,,,,,,,,,,,,,,,,,,,,,,,,,,,40657,20757,1775,1889,1668,1019,2396,2909,2318,2506,2284,1292,439,262,19900,1807,1752,1533,957,2034,2482,2383,2373,2095,1437,688,359
"2024460","32000US2024460","Great Bend","Great Bend, KS Micro Area; Kansas","ks","320","00","ACSSF","0008423",,,,,"20",,,,,,,,,,,,,,"24460",,,,,,,,,,,,,,,,,,,,,,,,,,,,26453,13040,887,939,908,502,1166,1558,1599,1353,1885,1231,692,320,13413,726,949,800,570,1147,1703,1318,1381,2076,1317,962,464
"2025700","32000US2025700","Hays","Hays, KS Micro Area; Kansas","ks","320","00","ACSSF","0008424",,,,,"20",,,,,,,,,,,,,,"25700",,,,,,,,,,,,,,,,,,,,,,,,,,,,28775,14329,822,753,1039,511,2499,2106,1514,1436,1702,1134,608,205,14446,904,1098,781,413,2501,1789,1519,1390,1683,1189,864,315
"2026740","32000US2026740","Hutchinson","Hutchinson, KS Micro Area; Kansas","ks","320","00","ACSSF","0008425",,,,,"20",,,,,,,,,,,,,,"26740",,,,,,,,,,,,,,,,,,,,,,,,,,,,62765,31578,1908,1842,2285,1259,2988,4084,3857,3773,4338,3037,1718,489,31187,1633,2062,2009,1252,2458,3486,3397,3655,4359,3377,2233,1266
"2028140","32000US2028140","Kansas City","Kansas City, MO-KS Metro Area (part); Kansas","ks","320","00","ACSSF","0008426",,,,,"20",,,,,,,,,,,,,,"28140",,,,,,,,,,,,,,,,,,,,,,,,,,,,880200,436695,30087,31221,32871,19079,36626,61663,61336,56830,52933,34272,14335,5442,443505,28788,30492,30430,18198,34709,59202,59731,56879,56891,38714,19131,10340
"2029940","32000US2029940","Lawrence","Lawrence, KS Metro Area; Kansas","ks","320","00","ACSSF","0008427",,,,,"20",,,,,,,,,,,,,,"29940",,,,,,,,,,,,,,,,,,,,,,,,,,,,120290,59669,2916,2992,3311,1978,14135,9388,7102,5854,5600,4117,1787,489,60621,3177,3578,2591,1680,14204,8448,6882,5811,6438,4440,2208,1164
"2030580","32000US2030580","Liberal","Liberal, KS Micro Area; Kansas","ks","320","00","ACSSF","0008428",,,,,"20",,,,,,,,,,,,,,"30580",,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,11410,1068,1198,814,499,1249,1898,1389,1343,1075,481,327,69,10939,948,986,1012,548,1104,1649,1220,1213,1037,625,377,220
"2031740","32000US2031740","Manhattan","Manhattan, KS Metro Area; Kansas","ks","320","00","ACSSF","0008429",,,,,"20",,,,,,,,,,,,,,"31740",,,,,,,,,,,,,,,,,,,,,,,,,,,,132928,69854,5128,4695,3352,2007,18426,12770,7458,5060,5170,3588,1525,675,63074,5050,3997,3642,2099,13428,10619,6610,5152,5445,3852,1899,1281
"2032700","32000US2032700","McPherson","McPherson, KS Micro Area; Kansas","ks","320","00","ACSSF","0008430",,,,,"20",,,,,,,,,,,,,,"32700",,,,,,,,,,,,,,,,,,,,,,,,,,,,28567,14070,785,1064,809,570,1368,1737,1574,1635,2100,1373,546,509,14497,824,658,1151,654,1262,1553,1562,1624,2064,1469,872,804
"2036840","32000US2036840","Ottawa","Ottawa, KS Micro Area; Kansas","ks","320","00","ACSSF","0008431",,,,,"20",,,,,,,,,,,,,,"36840",,,,,,,,,,,,,,,,,,,,,,,,,,,,25558,12546,757,895,891,542,1152,1459,1443,1666,1828,1206,477,230,13012,777,1063,697,548,1123,1477,1493,1690,1852,1322,678,292
"2037660","32000US2037660","Parsons","Parsons, KS Micro Area; Kansas","ks","320","00","ACSSF","0008432",,,,,"20",,,,,,,,,,,,,,"37660",,,,,,,,,,,,,,,,,,,,,,,,,,,,20119,9902,667,595,722,457,860,1235,1045,1289,1409,994,488,141,10217,657,649,666,373,643,1154,1087,1322,1572,1126,586,382
"2038260","32000US2038260","Pittsburg","Pittsburg, KS Micro Area; Kansas","ks","320","00","ACSSF","0008433",,,,,"20",,,,,,,,,,,,,,"38260",,,,,,,,,,,,,,,,,,,,,,,,,,,,38968,19495,1215,1475,1001,761,3821,2382,2081,2078,2130,1552,780,219,19473,1116,1031,1313,614,3360,2289,2050,2032,2299,1751,1019,599
"2041140","32000US2041140","St. Joseph","St. Joseph, MO-KS Metro Area (part); Kansas","ks","320","00","ACSSF","0008434",,,,,"20",,,,,,,,,,,,,,"41140",,,,,,,,,,,,,,,,,,,,,,,,,,,,7684,3921,193,245,148,137,719,394,411,437,569,403,177,88,3763,183,265,174,119,498,375,402,448,518,393,227,161
"2041460","32000US2041460","Salina","Salina, KS Micro Area; Kansas","ks","320","00","ACSSF","0008435",,,,,"20",,,,,,,,,,,,,,"41460",,,,,,,,,,,,,,,,,,,,,,,,,,,,60523,30146,1998,1852,2151,1276,2847,3822,3653,3613,4231,2814,1444,445,30377,1793,1860,2088,1157,2327,3585,3598,3855,4248,3061,1833,972
"2045820","32000US2045820","Topeka","Topeka, KS Metro Area; Kansas","ks","320","00","ACSSF","0008436",,,,,"20",,,,,,,,,,,,,,"45820",,,,,,,,,,,,,,,,,,,,,,,,,,,,232778,113607,7228,8003,8030,5016,9644,13506,13271,14267,15897,11346,5299,2100,119171,7143,7987,7314,4613,9330,14214,13672,14720,17188,12407,7370,3213
"2048620","32000US2048620","Wichita","Wichita, KS Metro Area; Kansas","ks","320","00","ACSSF","0008437",,,,,"20",,,,,,,,,,,,,,"48620",,,,,,,,,,,,,,,,,,,,,,,,,,,,637690,316050,22426,22941,24313,14138,30696,43967,38618,37547,39947,25223,11727,4507,321640,21295,22407,23137,13546,28017,43712,38694,37909,41583,27997,15476,7867
"2049060","32000US2049060","Winfield","Winfield, KS Micro Area; Kansas","ks","320","00","ACSSF","0008438",,,,,"20",,,,,,,,,,,,,,"49060",,,,,,,,,,,,,,,,,,,,,,,,,,,,35351,17848,1212,1168,1277,765,1888,2174,2149,2087,2253,1718,813,344,17503,978,1224,1136,646,1710,1938,1865,2189,2293,1748,1067,709
"2112680","32000US2112680","Bardstown","Bardstown, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007498",,,,,"21",,,,,,,,,,,,,,"12680",,,,,,,,,,,,,,,,,,,,,,,,,,,,45650,22785,1536,1614,1644,1023,1970,2722,2820,3208,2997,2186,817,248,22865,1332,1448,1344,952,1807,2845,2880,3209,3324,2202,923,599
"2114540","32000US2114540","Bowling Green","Bowling Green, KY Metro Area; Kentucky","ky","320","00","ACSSF","0007499",,,,,"21",,,,,,,,,,,,,,"14540",,,,,,,,,,,,,,,,,,,,,,,,,,,,174498,85972,5543,5013,6025,3367,12552,11559,10514,10355,9891,7089,3309,755,88526,5380,5112,5707,3209,12360,11276,10685,10561,10725,7762,4071,1678
"2115820","32000US2115820","Campbellsville","Campbellsville, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007500",,,,,"21",,,,,,,,,,,,,,"15820",,,,,,,,,,,,,,,,,,,,,,,,,,,,36550,17908,1110,1229,1116,715,1953,2217,1902,2265,2525,1742,866,268,18642,1103,933,1186,698,1882,2209,1963,2308,2573,2066,1181,540
"2116420","32000US2116420","Central City","Central City, KY Micro Area; Kentucky","ky","320","00","ACSSF","0007501",,,,,"21",,,,,,,,,,,,,,"16420",,,,,,,,,,,,,,,,,,,,,,,,,,,,30951,15239,827,765,976,600,1585,1903,1909,2088,2088,1579,731,188,15712,824,561,1163,590,1320,1916,1789,2142,2142,1733,1221,311
"2117140","32000US2117140","Cincinnati","Cincinnati, OH-KY-IN Metro Area (part); Kentucky","ky","320","00","ACSSF","0007502",,,,,"21",,,,,,,,,,,,,,"17140",,,,,,,,,,,,,,,,,,,,,,,,,,,,445914,220718,14849,15451,15477,9544,19541,30578,29011,29520,29082,18016,7372,2277,225196,14073,15849,14195,8822,18397,30269,29101,30023,29840,20140,10054,4433
