"SCH_YEAR_TO_GRADE_1997","PUBID","YSCH-5000","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!RACE","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_SAMPLE_TYPE","KEY!RACE_ETHNICITY","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","VERSION_R16","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_LEFT_DATE","CVC_HS_LEFT_HGC","CVC_HS_LEFT_HGA"
12,5528,10,2,2,1980,1,207,17,37200,4,209,1,4,225,18,41600,4,227,240,19,44815,4,242,45500,4,253,-3,10,264,30010,10,275,429,20,5,221,12,12
8,5529,6,1,3,1984,1,158,13,37200,4,209,1,4,179,14,-4,4,230,189,15,-4,4,240,-4,4,254,-4,4,264,-4,4,275,429,12,2,269,12,12
8,5530,6,2,3,1984,1,158,13,21010,1,209,1,4,179,14,-4,1,230,188,15,-4,1,239,-4,1,253,-4,1,265,40000,1,276,429,12,2,269,12,12
12,5531,10,2,1,1980,1,207,17,32500,3,208,1,4,226,18,-2,3,227,240,20,46500,3,241,-3,10,255,-3,10,266,-3,10,278,429,13,2,221,12,12
9,5532,7,1,11,1982,1,173,14,32500,3,208,1,4,192,15,-4,3,227,206,17,-4,3,241,-4,5,255,45000,3,265,-3,3,276,429,12,2,257,12,12
8,5533,6,1,7,1984,1,154,12,246474,4,209,1,4,176,14,-4,2,231,185,15,-4,2,240,-4,2,254,-4,2,265,-3,2,279,429,12,2,269,12,12
8,5534,6,2,5,1984,1,155,12,21000,4,208,1,4,179,14,-4,5,232,189,15,-4,3,242,-4,4,256,-4,4,264,25350,4,276,429,15,3,269,12,12
8,5535,6,2,7,1984,1,151,12,18000,1,206,1,4,172,14,-4,1,227,184,15,-4,1,239,-4,4,253,18400,4,265,2500,10,275,429,12,2,269,12,12
10,5536,8,1,2,1982,1,183,15,14170,5,209,1,2,203,16,-2,5,229,213,17,-4,5,239,2015,5,253,-3,5,265,3510,5,277,429,16,3,245,12,12
8,5537,6,1,10,1983,1,163,13,14170,5,209,1,2,183,15,-4,5,229,193,16,-4,5,239,-4,5,253,-4,5,265,-3,5,277,429,17,2,269,12,12
10,5538,9,1,3,1982,1,184,15,56220,4,211,1,4,202,16,-4,4,229,213,17,-2,10,240,37500,10,255,-3,10,264,78500,10,275,-5,12,2,245,12,12
7,5539,5,1,11,1984,1,147,12,62000,1,206,1,4,171,14,-4,1,230,182,15,-4,1,241,-4,1,254,-4,1,265,-4,1,278,429,16,4,281,12,12
8,5540,6,2,12,1983,1,158,13,40200,1,206,1,4,180,14,-4,1,228,192,15,-4,1,240,-4,1,254,-4,1,265,45415,1,277,429,15,2,269,12,12
11,5541,9,1,7,1980,1,199,16,66730,1,206,1,4,222,18,-4,1,229,234,19,23525,4,241,26000,4,253,53002,4,265,33505,4,277,429,20,7,233,12,12
7,5542,5,1,7,1984,1,151,12,66730,1,206,1,4,174,14,-4,1,229,184,15,-4,4,239,-4,4,255,-4,4,265,-4,4,276,429,18,5,281,12,12
10,5543,9,2,9,1981,1,190,15,50000,1,211,1,4,210,17,-4,1,231,220,18,80000,1,241,15000,10,254,20000,10,266,18000,10,277,429,12,2,245,12,12
8,5544,7,2,12,1983,1,162,13,58000,1,210,1,4,182,15,-4,1,230,194,16,-4,1,242,77725,1,255,-4,1,266,92500,1,277,429,18,4,282,12,12
8,5545,7,1,11,1983,1,163,13,41750,2,210,1,4,183,15,-4,2,230,194,16,-4,2,241,-4,2,256,-4,4,267,45000,4,277,429,12,2,269,12,12
7,5546,5,1,9,1984,1,151,12,87600,1,208,1,4,173,14,-4,1,230,182,15,-4,1,239,-4,1,254,-4,1,266,-4,1,277,429,18,2,281,12,12
10,5547,8,1,12,1980,1,194,16,33371,1,206,1,4,216,18,-4,1,228,227,18,46000,1,239,7500,10,253,-3,10,266,-3,10,276,-5,12,2,245,12,12
10,5548,9,2,1,1981,1,193,16,42500,1,206,1,4,215,17,-4,1,228,228,19,-2,10,241,-3,10,253,11050,10,265,35036,1,277,429,12,1,229,12,12
9,5549,7,1,3,1982,1,179,14,42500,1,206,1,4,201,16,-4,1,228,216,17,2,1,243,-3,10,253,-3,10,265,-3,1,278,429,11,2,233,11,12
9,5550,7,1,7,1983,1,163,13,42500,1,206,1,4,186,15,-4,1,229,196,16,-4,1,239,-3,1,253,-3,10,265,95000,1,277,-5,12,2,246,12,12
10,5551,8,2,9,1981,1,186,15,55100,9,207,1,4,208,17,-2,9,229,219,18,-2,10,240,17500,10,256,10000,10,267,-3,10,277,429,12,2,245,12,12
9,5552,7,1,5,1983,1,166,13,55100,9,207,1,4,188,15,-2,9,229,199,16,-4,9,240,-3,10,255,-3,10,268,-3,10,279,429,16,3,257,12,12
9,5553,7,1,5,1983,1,166,13,55100,9,207,1,4,188,15,-2,9,229,199,16,-4,9,240,-3,10,255,5000,10,268,7000,10,279,429,12,2,257,12,12
8,5554,6,1,4,1984,2,154,12,1560,8,206,1,1,175,14,-2,8,227,188,15,17500,8,240,-4,8,252,-4,10,264,-3,10,280,429,15,2,269,12,12
11,5555,9,1,3,1980,1,203,16,-3,4,206,1,4,224,18,-2,10,227,239,19,11680,10,242,3780,10,252,1962,10,264,7200,10,277,-5,12,2,233,12,12
10,5556,8,1,7,1981,1,187,15,-3,4,206,1,4,208,17,-2,8,227,223,18,-1,3,242,0,10,253,15000,10,267,22500,10,276,429,14,1,242,11,12
9,5557,8,1,2,1980,1,204,17,26500,2,206,1,4,225,18,-2,2,227,239,19,77500,1,241,4000,10,252,-3,1,264,75000,1,278,429,9,1,225,9,10
11,5558,9,2,12,1980,2,194,16,-3,1,206,1,1,215,17,-4,1,227,229,19,5000,5,241,-3,5,252,-3,5,265,-3,5,278,429,13,2,233,12,12
11,5560,9,2,9,1981,2,188,15,-3,1,209,1,1,206,17,-4,1,227,220,18,37500,1,241,-3,1,253,-3,1,264,-3,1,275,429,15,2,233,12,12
10,5561,8,1,11,1981,1,185,15,7500,4,208,1,4,204,17,-2,4,227,220,18,25000,2,243,-3,2,253,29000,10,268,-5,-5,-5,429,10,0,225,10,11
9,5562,7,2,2,1983,1,168,14,37500,5,206,1,4,190,15,-4,1,228,202,16,-4,1,240,-4,1,253,35000,1,263,17750,1,276,429,16,4,257,12,12
11,5563,10,2,1,1981,1,196,16,0,4,209,1,4,214,17,-4,4,227,227,18,22800,10,240,33300,10,254,12000,10,267,18000,10,275,429,12,2,233,12,12
9,5564,9,2,5,1982,1,181,15,0,4,210,1,4,198,16,-4,4,227,211,17,0,4,240,23300,5,254,0,10,267,0,10,275,429,10,0,228,10,10
7,5565,7,2,8,1983,1,165,13,0,4,209,1,4,183,15,-4,4,227,196,16,0,4,240,0,4,254,2500,10,266,0,10,275,429,8,0,233,8,9
8,5566,7,1,8,1984,1,156,13,74000,3,212,1,4,171,14,-4,2,227,183,15,-4,2,239,-4,3,254,-4,3,264,-3,3,276,429,12,2,269,12,12
7,5567,5,2,8,1983,2,164,13,15000,4,208,1,1,183,15,-4,2,227,196,16,-4,2,240,-4,4,252,-4,4,263,-3,4,276,-5,12,2,281,12,12
6,5568,7,1,2,1983,2,170,14,46000,1,208,1,1,189,15,-4,1,227,202,16,-4,1,240,-4,1,252,-4,1,265,-3,1,276,429,12,2,281,12,12
9,5569,8,1,5,1982,2,178,14,-3,8,207,1,1,198,16,-2,8,227,211,17,-4,8,240,-4,8,253,-3,8,264,17500,8,280,429,14,2,257,12,12
7,5570,7,2,8,1983,1,166,13,36200,4,210,1,4,183,15,-4,4,227,196,16,-4,4,240,-4,4,252,-4,4,263,37500,4,275,429,12,2,281,12,12
10,5571,9,2,11,1981,1,188,15,47300,4,211,1,4,205,17,-4,4,228,217,18,-4,4,240,2000,10,252,11500,10,263,0,10,275,429,15,3,245,12,12
8,5572,6,2,3,1982,2,180,14,-4,4,207,1,1,200,16,-2,4,227,212,17,7500,4,239,17500,4,254,548,4,265,-5,-5,-5,429,11,1,239,11,12
12,5573,10,2,7,1980,2,201,16,48600,1,208,1,1,221,18,-2,1,228,237,19,-2,1,244,-3,10,252,48000,10,264,96000,10,278,429,14,2,221,12,12
8,5574,6,1,3,1983,2,169,14,48600,1,208,1,1,189,15,-4,1,228,204,16,-4,1,243,-4,1,252,-4,1,264,-3,1,276,429,12,2,269,12,12
8,5575,6,2,3,1983,2,169,14,48600,1,208,1,1,189,15,-4,1,228,204,16,-4,1,243,-4,1,252,-4,1,264,-3,1,276,429,19,4,269,12,12
8,5576,7,2,12,1983,2,163,13,-4,1,211,1,1,179,14,-4,1,227,192,16,-4,1,240,-4,1,252,-4,1,263,75000,1,278,429,16,2,269,12,12
8,5577,6,1,7,1984,2,152,12,0,4,207,1,1,173,14,-4,4,228,185,15,-4,4,240,-4,4,253,-4,4,264,22500,4,279,429,11,1,269,11,12
8,5578,6,2,1,1984,2,158,13,68000,1,207,1,1,178,14,-4,1,227,190,15,-4,1,239,-3,1,252,-4,1,264,-3,1,277,429,16,4,269,12,12
9,5579,8,1,11,1982,1,175,14,-3,1,210,1,4,192,16,-2,1,227,205,17,-4,1,240,-4,1,252,-3,1,264,-3,1,277,-5,-3,2,261,-3,12
10,5580,8,2,4,1982,1,181,15,8916,1,209,1,4,199,16,-4,1,227,211,17,-4,1,239,-3,1,252,38000,1,267,23500,1,277,429,20,5,245,12,12
11,5581,9,1,2,1981,1,194,16,-3,1,208,1,4,213,17,-4,1,227,225,18,50000,1,239,68000,1,252,-3,10,264,500,10,278,429,18,5,233,12,12
7,5582,5,1,8,1984,1,151,12,16724,4,207,1,4,171,14,-4,4,227,184,15,-4,4,240,-4,4,255,-5,-5,-5,30000,4,279,429,9,1,263,9,10
11,5583,9,2,7,1981,1,188,15,8500,1,207,1,4,209,17,-4,1,228,222,18,-4,1,241,-3,1,252,29500,1,263,25200,5,275,429,16,3,233,12,12
9,5584,7,2,11,1982,1,172,14,8500,1,207,1,4,193,16,-4,1,228,205,17,37500,1,240,-4,1,252,30000,1,263,26345,5,275,429,14,2,257,12,12
11,5585,10,2,8,1981,1,189,15,32008,1,209,1,4,207,17,-4,1,227,222,18,5000,10,242,-3,1,253,37500,1,265,7500,10,275,-5,12,2,233,12,12
8,5586,6,1,6,1982,1,178,14,-3,1,208,1,4,197,16,-4,1,227,209,17,-2,1,239,0,10,255,815,10,265,75000,10,279,429,9,0,240,9,10
10,5587,8,2,2,1982,1,182,15,10000,3,208,1,4,201,16,-4,4,227,215,17,7500,10,241,62500,10,255,-5,-5,-5,-5,-5,-5,429,13,1,237,10,11
12,5588,11,1,7,1980,1,202,16,-3,1,209,1,4,223,18,-4,1,230,234,19,48000,1,241,17503,4,255,-5,-5,-5,-5,-5,-5,-5,13,2,221,12,12
9,5589,8,2,6,1983,2,167,13,-3,1,209,1,1,185,15,-4,1,227,197,16,-4,1,239,-4,1,251,-3,1,264,-3,1,276,429,14,3,257,12,12
11,5590,9,2,6,1980,2,200,16,-3,6,206,1,1,221,18,-4,6,227,234,19,7500,6,240,8060,6,255,-3,6,264,-3,6,275,429,14,2,233,12,12
7,5591,6,1,2,1984,2,160,13,30000,1,210,1,1,177,14,-4,1,227,190,15,-4,1,240,-4,1,252,-4,1,263,-4,1,275,429,12,2,281,12,12
10,5592,8,1,10,1980,2,198,16,25500,1,208,1,1,217,18,-4,1,227,231,19,15000,1,241,27600,1,257,-5,-5,-5,-5,-5,-5,429,12,2,245,12,12
8,5593,6,1,11,1982,2,173,14,-3,4,208,1,1,192,16,-4,4,227,205,17,-4,4,240,-4,4,253,0,4,263,-3,4,276,429,12,2,269,12,12
8,5594,6,2,2,1984,1,158,13,11000,1,208,1,4,177,14,-4,1,227,190,15,-4,1,240,-4,1,252,-4,1,263,-3,1,276,429,19,4,269,12,12
12,5595,11,1,9,1980,1,202,16,-3,1,211,1,4,220,18,112500,1,229,232,19,106750,1,241,110000,1,257,103000,1,268,109000,1,279,429,16,4,221,12,12
8,5596,7,1,9,1983,2,166,13,-4,4,211,1,1,182,15,-4,4,227,195,16,-4,4,240,-4,4,252,-4,4,263,-3,10,277,429,12,2,269,12,12
10,5597,8,2,4,1980,2,204,17,-3,9,208,1,1,224,18,-4,4,228,237,19,1200,4,241,0,4,256,2500,4,266,675,2,277,429,12,2,245,12,12
11,5598,9,1,3,1981,2,193,16,-3,9,208,1,1,213,17,-2,4,228,226,18,0,4,241,-3,10,256,5000,10,266,-3,10,275,429,12,2,228,12,12
9,5599,8,1,4,1983,2,171,14,10002,4,211,1,1,187,15,-4,4,227,200,16,-4,4,240,-4,2,253,-3,2,264,-3,4,275,429,12,2,257,12,12
7,5600,6,1,5,1984,2,158,13,10002,4,211,1,1,174,14,-4,4,227,187,15,-4,4,240,-4,2,253,-4,2,264,-3,4,275,429,12,1,276,12,12
11,5601,9,2,10,1980,2,198,16,37500,8,208,1,1,217,18,-2,10,227,230,19,55000,1,240,11000,1,254,-3,1,265,-3,1,278,429,14,2,233,12,12
11,5602,9,1,11,1980,2,197,16,47000,1,208,1,1,216,17,-4,1,227,230,19,10000,1,241,-3,1,253,-3,1,263,10000,10,279,429,12,2,233,12,12
11,5603,9,2,2,1980,2,205,17,3000,4,207,1,1,225,18,-4,4,227,239,19,0,10,241,-3,4,252,0,10,263,0,10,277,429,11,1,233,11,12
8,5604,6,1,8,1983,2,163,13,40000,1,207,1,1,183,15,-4,1,227,197,16,-4,1,241,-4,1,252,-4,1,263,37500,1,278,429,12,2,269,12,12
7,5605,6,1,12,1984,2,150,12,-3,4,210,1,1,167,13,-4,4,227,181,15,-4,4,241,-4,4,252,-4,4,264,-4,4,278,429,15,2,281,12,12
9,5606,7,2,9,1983,1,161,13,16200,1,206,1,4,182,15,-4,1,227,195,16,-4,1,240,-4,5,252,-3,1,269,-3,4,280,429,12,2,257,12,12
7,5607,5,1,12,1984,2,146,12,31500,1,206,1,1,167,13,-4,1,227,180,15,-4,1,240,-4,1,252,-4,1,264,-4,4,277,429,12,2,281,12,12
10,5608,9,2,8,1981,2,189,15,18400,4,209,1,1,-5,-5,-5,-5,-5,222,18,0,10,242,3000,10,253,250,10,265,50500,10,275,429,16,4,234,12,12
10,5609,9,1,12,1981,2,186,15,39000,1,210,1,1,203,16,-4,1,227,216,18,-4,1,240,27000,1,253,15000,1,264,0,1,276,429,12,2,245,12,12
9,5610,8,2,9,1983,2,164,13,32000,4,209,1,1,182,15,-4,4,227,197,16,-4,4,242,-4,4,253,37500,4,264,35000,4,279,429,20,6,257,12,12
9,5611,8,1,5,1981,2,190,15,-3,8,207,1,1,210,17,-2,8,227,222,18,28700,10,239,21400,10,254,53000,10,263,0,10,279,429,10,0,231,10,11
8,5612,6,1,11,1982,2,172,14,-3,8,207,1,1,192,16,-2,8,227,204,17,-4,8,239,-4,8,253,13000,8,264,-3,8,275,429,12,2,269,12,12
10,5613,8,2,11,1981,2,184,15,38200,2,207,1,1,204,16,-4,2,227,217,18,-4,2,240,-3,2,253,35000,2,263,-3,2,275,429,16,4,245,11,12
9,5614,7,1,12,1982,1,173,14,246474,1,209,1,4,192,15,-4,1,228,204,16,-4,1,240,-4,1,253,-3,1,265,-3,1,277,429,16,2,257,12,12
11,5615,9,2,2,1981,1,195,16,-3,1,209,1,4,213,17,-4,1,227,226,18,93250,1,240,-3,1,252,-3,1,263,-3,1,275,429,16,4,229,11,12
9,5616,7,2,8,1983,1,166,13,32799,4,210,1,4,183,15,-4,4,227,198,16,-4,4,242,-4,4,252,31500,4,264,49000,4,276,429,12,2,258,12,12
8,5617,6,1,1,1984,1,160,13,51100,1,209,1,4,178,14,-4,1,227,191,15,-4,1,240,-4,1,253,-4,1,264,-4,1,275,429,12,2,269,12,12
12,5618,10,2,7,1980,1,201,16,17180,2,208,1,4,223,18,100,10,230,234,19,3000,10,241,3000,10,256,1200,2,265,3000,10,276,429,14,3,222,12,12
-4,5619,11,1,4,1980,1,208,17,-3,1,212,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,0,-4,-4,-4
9,5620,8,2,9,1983,1,166,13,-3,4,211,1,4,182,15,-4,4,227,196,16,-4,4,241,-4,4,255,105000,4,265,93500,4,276,429,17,4,257,12,12
8,5621,6,2,8,1984,2,153,12,28223,1,209,1,1,171,14,-4,4,227,184,15,-4,4,240,-4,4,252,-4,4,266,20000,4,276,429,11,1,266,11,12
8,5622,6,2,6,1984,2,153,12,-3,1,207,1,1,173,14,-4,1,227,186,15,-4,1,240,-4,1,251,-4,1,264,-3,1,275,429,17,4,270,12,12
10,5623,9,2,3,1982,2,183,15,18800,4,210,1,1,200,16,-4,4,227,213,17,-4,4,240,2700,4,251,45500,4,264,35578,4,275,429,12,2,246,12,12
12,5624,10,2,11,1980,2,197,16,-3,1,208,1,1,216,18,5000,1,227,229,19,37500,1,240,75000,1,251,2500,10,265,3000,10,276,429,14,2,222,12,12
11,5625,9,2,4,1981,2,192,16,12000,4,208,1,1,211,17,-4,4,227,224,18,-4,4,240,40500,4,252,30600,4,264,21000,4,275,429,17,4,234,12,12
8,5626,6,1,5,1984,2,155,12,12000,4,208,1,1,174,14,-4,4,227,187,15,-4,4,240,-4,4,252,-4,4,264,17500,4,275,429,12,2,270,12,12
9,5627,9,1,12,1981,2,187,15,-4,4,211,1,1,208,17,-2,4,232,217,18,-4,4,241,25500,4,253,2500,4,265,5000,4,276,429,11,0,246,11,11
10,5628,8,2,8,1982,2,177,14,7600,4,209,1,1,195,16,-4,4,227,208,17,-4,4,240,-4,4,252,30000,4,264,10000,4,275,429,14,2,246,12,12
9,5629,7,1,12,1983,2,161,13,22000,5,209,1,1,181,15,-4,5,229,193,16,-4,5,241,-4,3,252,-4,3,265,77500,3,276,429,12,2,270,12,12
10,5630,8,1,8,1981,1,187,15,31292,1,207,1,4,207,17,-4,1,227,220,18,-4,1,240,41000,1,251,37500,4,264,40000,4,275,429,14,2,246,12,12
7,5631,5,1,3,1984,2,155,12,2000,4,206,1,1,176,14,-4,4,227,189,15,-4,4,240,-4,4,251,-4,4,265,-3,4,277,429,10,1,265,10,10
9,5632,7,2,3,1983,2,167,13,22100,2,206,1,1,188,15,-4,2,227,201,16,-4,2,240,-4,2,252,-4,2,264,11000,10,279,429,13,2,258,12,12
12,5633,10,2,3,1980,2,205,17,52000,2,208,1,1,224,18,120500,2,227,238,19,10000,10,241,16500,10,251,26561,10,263,37539,10,276,429,14,2,222,12,12
9,5634,7,2,9,1983,2,162,13,52000,1,207,1,1,182,15,-4,1,227,196,16,-4,1,241,-4,1,251,-4,1,263,62500,1,276,429,15,2,258,12,12
12,5635,10,1,12,1980,2,195,16,40750,4,207,1,1,215,17,42500,4,227,232,19,7500,10,244,-3,10,255,-5,-5,-5,-5,-5,-5,-5,12,2,222,12,12
12,5636,10,1,7,1980,2,201,16,7464,9,208,1,1,220,18,17500,9,227,-5,-5,-5,-5,-5,-3,10,257,13500,9,267,27500,10,276,-5,12,2,222,12,12
12,5637,10,2,1,1980,2,206,17,19000,1,207,1,1,226,18,-4,1,227,239,19,42000,10,240,28000,10,251,29000,10,263,10000,10,275,429,12,2,222,12,12
11,5638,9,2,3,1981,2,192,16,-4,1,207,1,1,212,17,-4,1,227,225,18,48000,1,240,38000,1,251,15000,10,263,15000,10,275,429,14,2,234,12,12
9,5639,7,1,7,1982,2,176,14,-4,1,207,1,1,196,16,-4,1,227,209,17,-4,1,240,-4,1,251,39500,1,264,50000,1,275,429,15,2,258,12,12
9,5640,7,1,10,1983,2,161,13,-4,1,207,1,1,181,15,-4,1,227,194,16,-4,1,240,-4,1,251,-4,1,264,61000,1,277,429,12,2,258,12,12
12,5641,11,2,1,1980,1,209,17,-4,2,210,1,4,-5,-5,-5,-5,-5,241,20,93640,2,242,-3,2,257,-5,-5,-5,-5,-5,-5,-5,12,2,222,12,12
11,5642,10,2,7,1981,1,201,16,75500,1,220,1,4,208,17,-4,1,227,223,18,-2,10,242,-5,-5,-5,-3,5,268,-5,-5,-5,-5,13,2,234,12,12
9,5643,7,1,3,1983,1,169,14,45040,1,208,1,4,188,15,-4,1,227,201,16,-4,1,240,-4,1,252,87000,1,265,80005,1,279,429,12,2,258,12,12
11,5644,10,2,1,1980,1,210,17,-3,1,211,1,4,226,18,-4,1,227,241,20,41500,1,242,-3,1,253,18700,1,265,42500,1,276,429,18,5,234,12,12
9,5645,7,2,5,1983,1,166,13,26640,4,207,1,4,186,15,37500,4,227,200,16,21500,4,241,-5,-5,-5,5000,4,265,-3,4,275,429,11,2,258,11,12
9,5646,7,2,4,1983,1,167,13,57000,1,207,1,4,191,15,-4,3,231,201,16,-4,3,241,-4,3,253,113750,3,263,82500,5,276,429,19,2,257,12,12
10,5647,9,2,2,1982,1,185,15,-4,2,211,1,4,204,16,-4,2,230,213,17,-4,2,239,129750,2,252,21850,10,264,16000,10,277,429,14,2,245,12,12
10,5648,8,2,7,1981,1,189,15,33000,1,208,1,4,208,17,-4,1,227,220,18,-4,2,239,-3,10,253,30000,10,263,26000,10,277,429,11,1,242,11,12
9,5649,7,2,7,1983,1,165,13,33000,1,208,1,4,184,15,-4,1,227,196,16,-4,2,239,-4,2,252,49400,2,264,82000,10,277,429,14,1,243,10,11
7,5650,5,1,12,1984,1,148,12,33000,1,208,1,4,167,13,-4,1,227,182,15,118050,2,242,-4,2,252,73000,2,264,15000,10,277,-5,8,1,252,8,9
10,5651,9,1,3,1981,5,192,15,49000,1,207,1,2,214,17,-4,1,229,225,18,7500,1,240,100000,1,253,80576,1,266,43810,4,279,429,12,2,245,12,12
10,5652,8,1,6,1982,5,177,14,49000,1,207,1,2,199,16,-4,1,229,211,17,-4,1,241,112500,1,253,100000,1,265,35300,4,279,429,20,5,245,12,12
8,5653,7,2,6,1981,2,189,15,40000,1,207,1,1,212,17,-4,1,230,221,18,0,10,239,5000,10,254,8500,4,264,0,4,276,429,8,1,230,8,9
8,5654,6,1,6,1983,1,165,13,58400,1,207,1,4,187,15,-4,1,229,197,16,-4,1,239,-4,4,254,-4,4,263,27500,4,277,429,17,4,269,12,12
8,5655,6,2,7,1984,1,154,12,18060,4,209,1,4,175,14,67000,2,230,185,15,-4,5,240,-4,2,254,17500,5,264,3000,10,277,429,11,1,276,11,11
11,5656,9,2,4,1981,1,190,15,16000,2,206,1,4,214,17,-2,2,230,227,18,-2,10,243,-3,10,253,35000,10,264,-5,-5,-5,-5,12,2,233,12,12
10,5657,9,1,11,1980,1,196,16,71320,4,207,1,4,220,18,-4,4,231,228,19,18600,4,239,7000,10,254,20500,10,264,20000,10,277,429,16,4,245,12,12
12,5658,11,1,7,1980,1,203,16,21500,1,210,1,4,223,18,63000,1,230,232,19,71100,1,239,47100,10,254,60000,10,265,75100,10,277,-5,12,2,221,12,12
9,5659,8,2,8,1982,1,178,14,21500,1,210,1,4,198,16,-4,1,230,207,17,-4,1,239,-4,1,252,6500,1,265,-3,1,277,429,12,2,257,12,12
9,5660,8,1,10,1981,2,189,15,-4,4,211,1,1,208,17,-4,4,230,217,18,500,10,239,75120,4,254,2500,10,264,21250,10,277,429,9,1,233,9,10
9,5661,8,2,7,1983,2,168,14,-4,4,211,1,1,188,15,-4,4,231,-5,-5,-5,-5,-5,-4,4,254,-5,-5,-5,-3,4,280,429,16,2,257,12,12
10,5662,8,2,4,1982,1,180,15,39000,2,208,1,4,202,16,-4,5,230,211,17,-4,5,239,0,10,254,58050,5,264,94000,3,276,429,12,2,245,12,12
9,5663,9,2,9,1980,1,211,17,-3,1,220,1,4,220,18,-2,10,229,232,19,7500,10,241,17000,10,253,18000,10,263,24500,10,277,429,9,1,209,9,9
8,5664,6,2,10,1983,1,161,13,-3,1,207,1,4,183,15,-4,1,229,195,16,-4,1,241,25000,1,253,-3,1,263,-3,10,277,429,9,1,241,9,10
12,5665,11,2,3,1980,1,208,17,-4,1,211,1,4,228,19,-4,1,231,237,19,12000,10,240,37500,1,256,285805,1,264,37500,10,277,429,12,2,221,12,12
11,5666,10,1,11,1980,1,199,16,-3,1,210,1,4,216,18,-4,1,227,228,19,51200,1,239,87500,1,254,285805,1,264,63000,10,277,-5,16,2,233,12,12
11,5667,10,2,8,1981,2,191,15,81200,1,211,1,1,210,17,-4,1,230,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,0,-4,-4,-4
8,5668,7,2,3,1984,2,160,13,81200,1,211,1,1,179,14,-4,1,230,191,15,-4,1,242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,9,0,242,9,10
9,5669,7,1,4,1982,1,181,15,44200,1,209,1,4,200,16,-4,1,228,211,17,-4,1,239,-4,1,253,-3,1,264,-3,1,277,429,14,2,257,12,12
7,5670,5,1,11,1984,1,150,12,44200,1,209,1,4,169,14,-4,1,228,180,15,-4,1,239,-4,1,253,-4,1,264,-4,1,277,429,19,4,281,12,12
7,5671,6,1,10,1984,1,152,12,91600,1,210,1,4,171,14,-4,1,229,182,15,-4,1,240,-4,1,252,-4,1,263,-4,1,276,429,18,4,281,12,12
11,5672,10,2,6,1982,1,180,15,-3,1,210,1,4,197,16,-4,1,227,210,17,52500,1,240,-4,1,251,72000,1,264,12000,10,278,429,14,3,234,12,12
9,5673,7,1,9,1982,1,175,14,56186,6,208,1,2,197,16,-4,10,230,209,17,-4,6,242,-4,3,257,0,6,264,-5,-5,-5,-5,14,2,257,12,12
8,5674,6,2,11,1984,1,149,12,56186,6,208,1,4,170,14,-4,6,229,180,14,-4,6,239,-4,10,254,-4,10,265,-3,10,278,-5,11,1,269,11,12
8,5675,6,1,7,1984,1,153,12,56000,1,208,1,4,172,14,-4,1,227,184,15,-4,1,239,-4,1,254,125000,1,264,118000,1,276,429,13,1,257,11,11
12,5676,10,1,5,1980,1,204,16,92500,1,209,1,4,226,18,-2,1,231,234,19,52750,1,239,61000,1,253,73000,1,264,20000,10,277,429,20,5,221,12,12
8,5677,7,2,11,1983,2,173,14,-4,2,220,1,1,183,15,-4,4,230,192,16,-4,4,239,-4,4,252,-4,4,264,77500,2,277,429,14,2,270,12,12
8,5678,6,1,2,1984,1,158,13,76010,1,208,1,4,179,14,-4,1,229,189,15,-4,1,239,-4,4,254,-4,1,265,37500,4,277,-5,13,2,269,12,12
9,5679,8,2,12,1982,1,176,14,-4,4,212,1,4,195,16,-4,4,231,204,16,-4,4,240,-4,4,254,25010,4,264,-5,-5,-5,-5,17,4,257,12,12
10,5680,8,1,3,1981,1,193,16,44376,1,208,1,4,213,17,-4,1,228,224,18,-4,1,239,93182,1,252,85342,1,264,-3,1,276,429,17,2,245,12,12
8,5681,6,2,10,1983,1,162,13,44376,1,208,1,4,182,15,-4,1,228,193,16,-4,1,239,-4,1,252,-4,1,264,42000,1,276,429,14,2,269,12,12
11,5682,10,1,3,1981,1,195,16,-3,1,210,1,4,216,18,-2,10,231,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,28800,10,281,429,12,2,233,12,12
